duration,src_bytes,dst_bytes,count,srv_count,protocol,flag,attack
0.3897,109,136,73,3,1,1,0
0.3281,8931,19507,91,62,2,1,1
0.1104,3779,2403,52,31,0,0,0
0.744,29099,12,14,19,2,2,0
0.4754,18,49,51,14,0,2,0
0.3854,1262,0,294,43,0,0,1
0.8413,11469,42325,68,22,1,2,0
0.5286,1681,1483,59,29,1,0,0
0.6146,19,17192,28,9,1,2,0
0.0563,397,3733,45,4,1,3,0
1.1109,677,4805,146,17,1,0,1
0.2666,7991,479,68,19,1,0,0
0.0764,11429,23,155,67,1,0,1
0.3047,505,1502,5,11,1,0,0
0.2947,48,32,27,19,0,0,0
0.0576,149,142,64,10,0,2,0
0.7323,101,52,197,20,0,0,1
0.0167,3100,99,58,13,0,2,0
0.2981,1928,147,13,7,2,2,0
0.1648,568,3619,283,6,0,1,1
1.7046,124,12679,63,33,1,0,0
0.4241,697,503,16,5,0,1,0
0.3349,12100,18840,37,17,1,2,0
0.3007,9,24864,52,7,1,0,0
0.2986,74,9351,22,33,0,2,0
0.313,558,580,62,26,2,1,0
0.0225,81,1079,46,44,0,3,1
0.2492,945,56378,24,3,0,2,0
0.1141,182,588,74,27,0,1,0
0.3215,2291,827,70,32,1,0,0
0.2736,434,77,75,2,0,2,0
0.1774,627,3645,37,26,0,0,0
0.4546,25205,3377,52,23,1,3,1
1.284,847,660,50,4,0,0,0
0.1396,672,46178,69,23,0,0,0
1.1623,45807,293,34,52,0,1,1
0.2127,327,513,24,29,1,0,0
0.3712,2135,3450,30,9,0,1,0
0.7747,683,354,18,32,0,0,0
0.7319,28741,211,229,21,0,2,1
1.1442,320,7858,69,4,1,1,0
0.0134,165,4345,52,7,0,0,0
0.1989,921,878,173,18,0,0,1
0.1772,2488,2,188,27,0,1,1
0.2183,59,1059,79,16,0,0,1
0.0086,14273,5905,111,40,1,1,1
0.0354,4561,452,66,19,1,0,0
0.1094,43,6177,175,14,0,2,1
0.3586,76,1497,27,11,1,2,0
0.1429,650,9968,16,9,0,0,0
1.3645,1214,345,102,56,1,1,1
0.3395,595,3455,37,13,0,0,1
0.5223,870,1668,73,9,0,3,0
0.5245,78,2605,33,44,2,1,1
0.0941,79,2692,75,22,2,1,0
0.2963,1554,8,49,26,1,2,0
0.4754,56401,1380,2,15,0,0,0
0.8625,218,832,152,17,1,2,1
0.1102,1003,86,56,1,1,1,0
0.3512,238,467,240,50,0,1,1
0.2373,1263,33,183,49,0,0,1
0.063,5907,610,48,17,1,3,0
0.0895,39,196,40,9,1,0,0
0.1537,321,181,12,33,0,1,0
0.5039,19935,10,121,67,1,0,1
0.2402,618,2,8,8,0,0,1
0.1502,3313,0,239,65,1,2,1
2.1664,482,88,46,15,0,2,1
2.2777,4856,1276,5,28,2,0,0
0.4295,88,30,21,2,0,0,0
0.451,171,442,66,6,0,2,1
0.2244,30,1365,15,26,0,2,0
0.0657,2371,160,294,52,0,2,1
0.4259,372,470,30,5,0,0,1
0.0161,115597,96,195,23,1,2,1
0.1825,11,1888,67,14,0,1,0
0.0353,354,474,41,20,1,2,0
0.7153,15,674,67,16,0,3,0
0.3766,74119,765,289,12,0,3,1
0.3331,263,935,30,33,0,0,0
0.8898,62,439,79,12,0,0,0
0.8333,1951,287,47,27,0,3,0
0.0647,29849,639,293,55,1,1,1
1.1532,9956,7546,31,23,1,3,0
0.1491,904,51,10,32,0,0,0
0.0619,5,46,5,23,0,0,0
0.2729,3540,113,44,4,0,0,0
0.0315,542,129,210,52,0,1,1
0.0672,29,3324,54,5,1,0,0
0.6142,1580,3328,19,22,0,3,0
0.2457,211,3007,73,22,0,0,0
0.6126,39,69,63,45,1,0,1
0.624,18404,3,117,24,2,0,1
0.3991,1708,94,131,29,0,1,1
0.6016,20836,173,173,43,0,0,1
0.5535,5769,82,23,6,0,0,0
0.9941,1377,10,17,33,1,0,0
0.0461,944,102,78,54,0,2,1
0.035,257,204,45,26,0,0,0
0.588,798,80,30,57,0,0,1
1.346,107,67,22,16,2,0,0
0.0145,3538,453,173,44,0,2,1
0.0607,2200,110,35,32,1,0,0
0.5653,794,451,160,22,1,2,1
0.8933,476,274,37,25,0,3,0
0.1628,17,3574,51,7,1,1,0
0.5895,8,8392,78,14,0,3,0
0.3232,987,217,6,16,0,3,0
0.1431,602,126,71,10,0,0,0
0.1822,1641,7933,140,11,1,1,1
0.8524,160,11559,56,10,1,0,0
0.1742,800,2309,47,8,0,2,0
1.017,977,34,68,5,0,3,0
0.2354,16968,128,210,7,1,1,1
0.0042,3436,1418,281,45,2,1,1
0.0094,16,943,49,30,0,0,0
0.087,15911,550,187,6,0,3,1
0.6759,225,583,77,30,0,1,0
0.09,117,6,34,10,0,0,0
0.0178,6,253,277,43,2,1,1
0.1841,207,1022,49,24,1,0,0
0.3682,11454,42,76,9,1,3,0
1.6765,158,831,5,30,1,0,0
0.2629,68,221,76,34,0,0,0
0.5185,338,534,13,15,0,0,0
0.0098,30,80,34,12,1,0,0
0.1373,2558,341,53,10,2,0,0
0.3398,1430400,56,50,5,0,3,1
0.1765,6003,1019,71,16,0,1,0
0.5124,2832904,3788,46,15,0,0,0
0.0957,36827,1,13,12,1,2,0
0.0955,2759,381,236,21,0,1,1
1.1834,662229,30,108,52,1,1,1
0.0552,8109,22,41,24,2,2,1
0.2734,1908,2758,25,26,0,0,0
0.2236,4275,436,42,33,2,2,0
1.0523,379,240,45,32,0,0,0
0.7016,276,15,62,11,0,0,0
0.3942,5961,33,285,54,2,1,1
0.2495,72,431,54,33,0,1,0
0.0367,1060,72,74,53,0,0,1
0.296,3,38,58,7,1,3,0
0.9691,235,3820,69,22,0,0,0
0.189,2723,859,62,8,1,2,0
0.3951,3052,1638,17,19,0,0,0
0.2413,663,65,223,5,1,1,1
0.2628,6535,118,78,19,0,0,0
1.3923,336,8571,38,7,2,0,0
0.0366,155,316,21,9,0,0,0
0.1201,237,1693,48,32,0,0,0
0.6945,190,3341,23,16,0,3,0
0.6496,806,117605,49,22,0,0,0
0.0633,1861,497,153,21,1,2,1
0.8207,178,2896,56,1,0,0,0
0.1542,114,258,15,20,1,0,0
0.0452,456,75,46,7,0,1,1
0.0252,781,17629,42,18,0,2,0
0.1639,93,1155,73,17,1,2,0
1.5581,545,45,74,16,2,0,0
0.4457,5550,6,62,11,1,0,0
0.2808,153,3,145,53,0,1,1
0.5739,158,725,55,18,1,0,0
0.001,795,10466,26,29,0,2,0
0.3438,2288,337,41,4,1,1,0
0.2868,90,3004,117,42,0,2,1
1.3124,133,190,63,20,0,2,0
0.4868,7983,37,220,39,0,1,1
0.214,12,1570,100,44,1,0,1
0.5399,13982,898,91,56,0,0,1
1.2527,1242,241182,64,20,0,0,0
0.7401,658,192,4,14,2,0,0
0.0289,854,3,38,55,1,0,1
0.1493,4843,145,274,45,0,1,1
0.1914,88739,150,35,51,2,1,1
0.1625,57,211077,25,10,2,2,0
0.1389,120,335,244,13,0,0,1
0.2825,1661739,545,162,20,1,0,1
0.2751,5310,262,58,24,0,1,0
0.3218,1433,64,62,5,0,1,0
0.3667,70561,199,216,66,0,0,1
0.1909,101,3072,32,8,0,0,0
0.0467,16941,141,113,51,0,3,1
0.4463,558,8308,71,4,0,1,0
0.0325,8,1700,47,1,0,0,0
0.3684,3700,217,116,56,1,0,1
1.1466,2722,97,62,13,0,0,0
0.0987,37,3492,14,13,0,3,0
0.1796,27,26,26,5,0,0,0
0.1619,1594,3797,211,51,0,1,1
0.1087,143,244,51,21,0,3,0
0.5067,67349,0,48,22,0,3,1
0.7931,2642,19857,37,15,1,0,0
0.1813,418,84,41,34,0,3,0
0.2732,7783,137,261,65,1,0,1
0.2084,4083,560,98,41,0,3,1
0.2154,819,104,136,57,1,0,1
0.0342,3745,584,43,20,1,2,0
0.1402,4841,143,61,24,1,0,0
0.5984,77,812,76,23,1,0,0
0.7991,40,179,77,29,0,2,0
0.6705,21,109,23,4,1,0,0
0.3939,4,471,38,10,2,1,0
0.1218,8,51988,19,6,2,3,0
0.3413,1926,426,290,66,0,0,1
0.0788,2521,29,54,17,1,0,1
0.5527,10,11182,45,32,1,3,0
0.0532,33,475,30,11,0,1,0
0.847,520,568,64,18,0,0,1
0.2507,19,2726,75,17,0,1,1
0.6644,1159,73924,55,4,0,1,0
0.3576,17,24587,7,15,0,0,0
0.0232,3479,48,104,69,1,0,1
0.2181,806,2384,59,33,2,1,0
0.6342,155,375,19,21,0,0,0
0.9278,1653,6776,27,34,0,1,0
0.0589,283,15121,5,13,0,1,0
0.2587,748,570,77,4,0,0,0
0.4899,146293,19,283,37,0,1,1
0.1653,3548,23629,8,30,0,2,0
0.0411,9550,12,231,45,1,2,1
0.157,2016,2821,48,23,0,0,0
0.3493,3825,20,55,36,1,1,1
0.0801,8211,152,143,54,1,2,1
0.215,433,1,119,55,1,0,1
1.5323,5647,125,62,30,1,3,0
0.0866,19994,64,49,2,1,2,0
0.9613,401,556,152,14,0,3,1
0.1916,864,13944,9,14,0,2,0
0.8708,1,147,59,22,0,0,1
0.1185,4860,690,21,8,1,0,0
0.2294,5862,63,41,20,0,2,1
0.9731,1606,2978,79,25,2,0,0
0.1744,1917,12684,25,26,0,0,0
0.1079,709,284,16,19,0,2,0
1.169,14063,45,36,9,1,0,0
0.0667,1387,284,277,38,2,1,1
0.3171,1494,11055,28,34,2,0,0
0.1366,1,650,54,2,1,3,0
0.0298,1624,147,35,12,1,0,1
0.1104,32,2108,30,2,0,2,0
0.0007,15747,8,281,16,2,0,1
0.1379,31,446,70,24,0,0,0
0.1485,302,152,30,16,0,0,0
1.1058,90,227,38,18,0,0,0
0.4128,1047,540211,70,33,0,1,0
0.4541,22,755,73,20,1,0,0
0.0353,43,2345,73,8,2,0,0
0.0754,137,7201,1,32,0,0,0
0.3537,167,88,48,32,0,0,0
0.0283,4300,660,54,31,0,0,1
0.5356,3342,4783,74,17,2,0,0
0.0462,137,252,57,21,2,0,1
0.0616,32693,139,162,14,0,0,1
0.1661,66,2534,61,2,1,0,0
0.8742,399,1054,22,33,0,1,0
0.1475,418,700,34,24,1,2,0
0.0545,391,2732,41,2,1,0,0
0.0591,381,1025,62,24,0,0,0
0.823,396,15,38,11,0,0,0
0.2934,106,164,8,33,1,1,0
0.4411,7938,916,9,17,0,1,0
0.3779,477,1297,64,8,0,0,0
0.7699,2,322,58,19,2,0,0
0.8047,6873,1128,5,29,2,2,0
0.285,620,10,71,21,0,0,0
0.6404,3190,17,27,30,0,0,0
0.3922,1765,1071,26,22,1,0,0
1.5621,8,3413,43,20,2,1,0
0.5295,6472,2250,18,11,2,0,0
0.4603,1825,54,266,67,0,2,1
0.0052,244,38,256,19,1,1,1
0.47,116,6,101,56,1,0,1
1.0743,2320,53,263,19,1,2,1
0.3768,6,198,69,10,2,0,0
0.2256,260,23323,13,22,1,1,0
0.1485,98,301,43,4,1,0,0
0.051,28,8497,17,14,1,0,0
0.4159,1209,28,76,6,0,0,0
0.586,6,128,17,13,2,1,0
0.0091,167,1052,9,12,0,0,0
0.8744,1538,79,5,22,0,0,0
0.6211,1275,1618,45,20,1,2,0
1.3402,132,369,48,8,0,3,0
0.4569,7142,269,57,6,2,0,0
0.0386,4909,2602,63,22,2,0,0
0.0649,1098,469,52,9,2,0,0
0.2766,9584,3980,48,22,1,1,0
0.4136,2238,16,109,22,0,0,1
0.1776,892,10856,12,7,0,2,0
2.8375,482,939,58,13,0,2,0
0.0267,1402,7325,29,3,0,1,0
0.7341,541,22,34,15,1,0,1
0.9298,1384,748,39,33,1,0,0
0.7028,235,514,12,3,0,2,0
0.0225,5198,1722,10,11,0,0,0
0.6392,38,4975,57,28,1,0,0
1.156,730,32,288,39,1,0,1
1.3257,630,589,8,22,0,0,0
0.4381,552,244,58,14,0,0,0
0.2878,11586,60,282,54,0,1,1
1.0268,533,343,31,22,1,3,0
0.5445,29,413,50,31,0,0,0
0.5507,1818,88,236,34,1,2,1
0.0993,3621,1865,288,8,0,2,1
0.4659,415,935,69,3,2,1,0
2.2982,279,1056,57,30,0,0,0
0.9423,610,123,35,2,0,2,1
0.4572,79,1,32,48,2,1,1
0.3125,71915,1105,81,8,0,1,1
0.2981,187,1834,15,19,0,0,0
0.6726,245,1169,66,10,0,2,0
2.0434,36,15,62,3,0,0,0
0.1913,1112,1474,277,5,1,0,1
0.3361,6724,201,167,53,1,0,1
0.1962,6736,850,64,10,0,2,0
0.3049,7015,1784,38,8,1,1,1
0.1447,200,47,50,25,0,0,0
0.2139,169,423,53,22,0,3,0
0.7746,246,2713,6,27,1,0,0
1.2952,19,188,73,33,1,0,1
0.1196,136,173,22,9,1,2,0
0.1085,7711,348,32,11,0,2,0
0.721,684,6175,43,22,0,2,0
0.3535,4,28,13,6,1,0,0
0.0608,38,449,237,5,0,1,1
0.7258,187,1418,12,30,0,0,0
0.1258,102,21183,42,12,0,2,0
0.2564,30,15,55,13,1,1,0
0.0379,56,229,67,29,0,1,0
0.1561,1076,5314,285,47,0,0,1
0.2704,427,4549,63,11,0,0,0
0.0812,661,2389,230,7,1,1,1
0.4972,53,49,78,26,0,1,0
0.3604,1311,3822,49,1,1,0,0
0.1996,849,1186,63,24,0,0,0
0.0751,14856,23,96,52,2,1,1
0.9311,528,90,214,11,0,1,1
0.4692,118,173,26,17,2,3,0
0.9444,138,2100,75,2,1,1,0
2.1528,1315,59155,28,4,0,0,0
0.0845,170,107,159,15,1,3,1
0.1643,22,1049,14,11,1,1,0
0.5712,1999,3598,67,1,1,0,0
0.695,364,5560,44,25,1,0,0
0.0183,81,735,151,30,0,0,1
0.0585,14,5863,71,14,1,0,0
0.7505,47,64320,63,8,0,0,0
0.2914,10,40,226,53,1,1,1
0.219,91,999,53,9,1,2,0
1.8067,3337,1993,38,13,1,0,0
1.7226,44,10027,13,4,0,0,1
0.1655,104,249,186,21,0,2,1
2.0829,14533,11857,56,9,0,2,0
0.291,303,146,39,21,0,2,0
1.1371,956,3145,38,16,1,3,0
1.2041,595,1007,17,13,1,2,0
0.2393,232,97,162,48,2,1,1
0.5423,1325,12,297,8,1,2,1
0.1657,2061,2255,23,32,1,0,0
0.2356,723,46247,10,21,1,0,0
0.0206,85,291,234,60,1,0,1
0.3837,10312,99032,42,28,0,0,0
0.3845,956,48,66,21,0,1,0
0.3754,56,51,1,28,0,0,0
0.548,13816,83,65,5,2,0,0
0.8693,253,458,45,33,1,0,0
0.332,1480,25,47,9,0,2,0
0.7168,165,283,65,21,1,0,0
0.0557,362086,45,196,34,2,3,1
0.1098,200,95,50,34,1,0,1
0.1607,93,670,141,26,1,1,1
0.2779,1970,30,108,35,0,1,1
1.479,399,266,45,24,0,2,0
0.5804,17067,1027,94,42,0,1,1
0.1275,1,1127,69,5,0,0,0
0.2197,293,1748,79,48,0,2,1
0.4889,571,947,36,2,1,0,0
1.033,2261,4294,65,25,1,1,0
0.1175,2051,204,149,51,0,1,1
0.0044,271,1,106,44,0,1,1
0.2957,195674,1,129,37,1,3,1
0.624,5,5921,3,9,0,0,0
0.0944,28903,174,64,60,0,0,1
0.2284,1304,192,261,30,0,1,1
0.2736,3211,197,37,32,0,3,0
0.1816,44,1934,20,32,2,0,0
0.2041,6500,1433,35,15,0,0,0
0.2884,943,1106,5,10,0,0,0
0.3678,153,25922,22,31,2,0,0
0.2123,1745,352,35,47,0,0,1
0.0617,724,2678,59,19,2,0,0
0.0122,236,1,107,41,0,0,1
0.8074,114,47,130,29,0,1,1
0.7631,115232,1763,11,1,0,3,0
0.234,336,214,77,4,1,0,1
1.7073,377,59,74,7,0,3,0
0.8152,19,576,64,22,0,0,0
0.1034,4597,13,31,2,0,0,0
0.152,135155,15,97,55,2,1,1
0.1619,136,206,66,6,0,1,0
0.9155,264,54,78,21,2,0,0
0.0748,35130,660,52,22,0,1,0
0.3549,3435,37,270,66,1,1,1
0.4025,22,742,11,8,0,0,0
0.0753,985,43,16,6,1,0,0
0.479,2497,40,76,8,2,0,0
2.0731,96,1852,18,16,1,1,0
0.3833,1728,69,29,15,0,2,0
0.0062,122,131,41,31,1,0,0
0.0954,5709,907,129,30,1,1,1
0.3301,2141,6385,39,11,0,0,0
0.4912,299,219,24,24,0,2,0
0.055,14344,153,203,24,0,1,1
0.465,18,583,45,27,0,0,0
0.2605,529,11,39,36,2,2,1
0.2067,113,11753,27,22,0,1,0
1.2115,55,4867,4,23,0,0,1
0.8747,131,78768,67,21,2,0,0
1.3818,125,61522,25,10,1,0,0
0.7547,1435,19236,12,14,1,0,0
0.9054,474,125,245,58,1,2,1
0.6476,871,17,17,3,1,3,0
0.0095,2415,420,53,5,1,1,1
0.3242,76,57,192,47,1,0,1
0.5128,53,7308,192,66,1,3,1
0.3162,3872,1887,51,25,0,2,0
0.2025,10275,2013,215,12,1,1,1
0.0677,520,169,161,28,1,3,1
0.5338,266,27,168,56,1,1,1
0.8798,298,1849,11,1,1,0,0
0.3714,220,466,55,2,1,1,0
0.0318,453,3755,34,12,0,2,0
0.0386,42,960,55,19,0,1,1
0.2102,5402,20,56,4,1,0,0
0.5017,1954,4766,188,28,2,2,1
0.2547,15,308,17,24,0,1,0
0.0525,39,74,161,58,0,2,1
1.1984,663,186,34,11,0,0,0
0.203,334,18,55,17,2,1,1
0.161,864,121,123,34,0,2,1
0.4898,239,7300,40,25,1,0,0
0.3168,272,143,69,29,1,0,0
0.2174,21,5939,16,24,0,1,0
0.0835,1285,269,6,30,1,3,0
0.1316,5510,73,4,18,0,0,0
0.3945,747709,344,159,6,1,1,1
0.05,11,291,16,26,1,0,0
0.2821,612,36,4,27,2,0,0
0.2663,1108,9598,34,27,0,0,0
0.3234,1994,3399,64,3,2,0,0
0.9192,58,4778,19,11,0,0,0
0.2485,105,19156,44,16,0,0,0
1.6358,30400,7991,47,19,1,0,0
0.3422,1155,1712,64,19,1,0,0
0.5463,6847,911,52,24,0,0,0
0.3068,11,28,77,5,0,0,0
1.0045,15059,25710,49,24,1,0,0
0.0541,408,316,8,9,0,0,0
1.4466,2037,904,71,4,1,0,0
1.4658,17206,497,72,17,1,2,0
1.445,5,324,53,21,0,2,0
0.6727,348,683,151,38,1,0,1
0.6212,880,6415,20,14,0,0,0
0.89,1527,4,287,24,1,2,1
0.4859,8963,2790,67,43,1,0,1
0.1232,1358,89,279,7,0,1,1
0.0979,655,47,217,32,1,1,1
1.0924,7118,945,1,5,0,0,0
0.731,198,38,61,6,0,0,0
0.425,11903,645370,60,33,1,2,0
0.0376,624549,160,111,39,0,0,1
0.3703,371,1393,34,18,2,0,0
0.905,593,63,183,18,0,2,1
0.7339,638,2487,51,27,1,1,0
0.0153,18252,174,61,38,0,0,1
1.6153,750,1943,41,14,1,2,0
0.2331,3852,998,54,24,0,3,0
0.233,704,274,48,2,1,1,0
1.9929,21,323,30,20,0,0,0
0.6595,87105,21,133,12,0,3,1
0.3597,366,45,52,6,0,0,0
0.127,919,148,168,67,0,0,1
0.5152,3606,17362,233,27,0,2,1
0.0812,9,1501,213,48,1,1,1
0.6439,19,945,55,8,0,0,0
0.5314,1061,0,154,37,1,0,1
0.3349,2057,127,39,33,1,2,0
0.2629,1515,1839,13,17,1,2,0
0.9921,336,1132,24,23,2,0,0
0.0035,1750,2766,29,19,0,1,0
0.484,694,50,8,6,1,0,0
0.0454,427,9818,48,29,1,0,0
0.0814,538,11,296,50,0,0,1
0.4326,451,91,30,23,0,0,0
0.0347,19415,1342,127,39,0,0,1
0.0961,1349,1463,288,39,2,3,1
1.3371,327,747,50,15,1,1,0
0.3636,331,2437,52,27,0,0,0
0.6298,24,7,109,41,1,2,1
0.4144,334,1708,42,34,0,0,0
0.5349,1733,103,1,12,0,0,0
0.0715,135,368,4,1,0,2,1
0.1791,1,7,120,13,1,0,1
0.2465,31197,82,206,32,1,2,1
0.1116,2362,206,2,5,0,0,0
0.3163,269,33,60,22,1,0,0
0.0045,223,2039,46,12,0,1,0
1.2294,504221,99,70,26,1,3,0
0.1855,116,1110,1,17,0,3,1
0.686,9,3363,44,25,0,2,0
0.2104,1223,109,56,23,0,1,0
0.4117,92,61,24,29,2,1,0
0.3592,1626,6,284,66,0,0,1
0.3132,225,229,215,69,0,1,1
0.0172,511,150,31,5,1,1,0
0.4278,3197,28,180,17,0,1,1
0.556,33,1443,57,24,0,0,0
0.0648,845,612,64,4,1,0,0
1.5458,77,2303,22,13,0,0,0
0.573,55463,28856,12,32,0,1,0
0.0612,466,789,1,13,0,0,0
0.0566,35785,120,79,19,0,3,0
0.3673,666,297,227,50,2,1,1
0.5243,1099,5340,67,33,0,2,0
0.8055,1598,1092,12,27,2,0,0
0.2555,563,11,111,15,1,3,1
0.206,343,94,252,20,2,0,1
0.2991,67,219,2,23,0,1,0
0.2902,10728,87,293,55,1,1,1
0.4305,5087,2175,203,22,0,0,1
0.3413,6524,288,59,28,0,3,1
0.4793,4938,75,92,67,1,3,1
0.5762,148295,324,181,39,0,0,1
0.1144,526,7264,73,22,1,0,0
0.57,1508,5006,106,53,1,1,1
0.2355,4143,7389,25,28,0,3,0
0.2318,47,417,18,24,1,1,1
0.0404,40,573,48,21,1,0,0
0.3639,1379,33,72,1,0,0,0
0.4231,159,1071,57,16,1,0,0
0.1503,1111,17,39,19,0,0,0
0.2583,111,0,81,36,0,2,1
0.4117,11,894,45,6,0,0,0
0.4813,1088,3465,37,32,0,0,0
0.6725,861,2404,36,19,1,0,1
0.1373,2807,68,234,66,0,3,1
0.1038,1314,8430,17,7,0,0,0
0.0183,4,101,79,12,1,1,0
0.1143,4871,112,27,17,1,1,0
0.2068,165,158,272,36,0,1,1
0.0297,1131,570,17,23,2,1,0
0.6502,1246,430,43,7,2,0,0
0.1695,1204,879,11,30,1,2,0
0.6836,3056,3717,6,23,2,1,0
0.9195,1,4938,79,18,0,0,0
0.0792,2134,1,171,22,2,2,1
0.192,124,42,166,19,1,2,1
0.1439,1513,2297,2,5,1,0,0
0.4734,6202,48,25,33,2,0,0
0.8244,8494,265,41,33,0,0,0
0.6032,102,233,29,6,0,1,0
0.5542,95,394,35,24,1,0,0
0.5341,6579,445,35,34,0,3,0
0.0297,494,155,69,26,0,0,0
0.173,97,41,11,10,1,0,0
1.3655,175,44,19,23,0,2,0
0.5203,26,36863,51,13,0,0,0
0.4372,343,248,67,10,1,1,0
1.4671,50,81,12,13,0,1,0
0.2587,567,243,44,36,1,2,1
0.0915,3436,204,57,2,1,0,1
0.7899,2082,882,47,27,0,3,0
0.3189,46944,34,83,12,2,0,1
0.287,812,7336,68,22,0,1,0
0.9437,41,38050,32,22,0,0,0
0.6252,212,6,40,10,2,1,0
0.2337,2080,74,39,27,1,0,0
0.7763,893,335,32,40,1,1,1
0.0478,187,24691,76,21,0,3,0
0.3583,326,861,77,10,1,2,0
0.8598,929,2134,43,25,0,0,0
0.1227,33,1696,60,16,1,2,0
2.2838,90,8344,10,29,1,1,0
0.0317,1866,14,8,22,1,0,0
0.3163,276,609,220,18,1,1,1
0.57,1532,3,53,32,0,0,0
0.3516,2495,3,295,15,1,1,1
0.6658,508,402,1,15,1,3,0
0.6907,1029,352,20,27,0,1,0
1.0473,1017111,1963,88,37,0,1,1
0.4435,18,47753,19,29,0,0,1
0.1528,196,29,20,5,1,0,0
0.0397,17,276,148,30,1,2,1
0.7963,206438,6,202,12,1,0,1
0.6816,681,30144,48,19,1,0,1
0.5938,1411,132,70,1,0,1,0
0.3889,202,32,2,15,2,2,0
0.3647,328,11613,43,34,0,0,0
0.431,55,378,47,13,1,3,0
0.8965,38,1825,40,14,1,2,0
0.8829,3877,29,145,8,1,3,1
0.405,2627,156,62,10,2,1,0
0.5298,7,106,9,31,1,0,0
0.9859,500,210,52,23,0,2,0
0.0952,258,399,66,13,0,2,0
0.803,929,24,47,27,1,1,0
0.6437,2225,11,73,40,0,0,1
0.4218,4885,29,2,33,0,3,1
0.0271,23,2,290,9,1,1,1
0.0701,1220,104,2,20,0,0,1
1.3863,270,535,58,11,0,2,0
0.0483,16,6620,48,10,0,1,0
0.3616,3548,45,36,34,0,1,0
0.0545,10933,8,7,13,0,0,0
0.919,37,215,72,18,0,2,0
0.6872,29335,7,25,2,2,0,0
0.2709,282,418,35,31,0,0,0
0.4137,1494,11117,44,8,2,0,0
0.1033,10949,125,235,36,0,0,1
0.0308,219,52,55,25,0,0,0
0.1677,1074,36,152,25,1,3,1
0.3847,64406,162,156,26,0,0,1
0.0072,698,9756,13,25,0,0,0
0.9769,147,954,40,8,1,1,0
0.5731,1358,10,52,31,0,2,0
0.836,2142,2685,12,4,0,0,0
0.2243,563,1361,16,28,0,0,0
0.1315,2615,18357,45,34,0,0,0
0.0166,330,1960,29,4,1,0,0
0.3717,763,632,36,10,0,2,0
1.1157,194,118,63,10,0,0,0
1.317,117,22,13,28,0,2,0
0.3818,358,1269,64,3,0,0,0
0.195,128,43,56,14,0,1,0
0.4379,2320,63,137,5,0,2,1
0.0636,643,3158,59,25,2,2,0
0.1969,239,87,5,19,0,0,0
0.1657,321,647,37,33,1,0,0
0.1994,668,627,59,2,0,0,0
0.0475,82,86,39,30,1,2,0
0.9235,2937,4354,70,16,1,0,0
0.024,439,6,37,29,0,0,1
0.0875,54477,38095,8,31,1,3,0
0.4029,1526,988,286,52,1,1,1
0.3484,5094,497,46,2,0,0,0
0.1013,1213,4142,2,4,0,1,0
0.2449,485,1,76,26,1,1,1
0.1002,16,34645,74,34,1,2,0
1.7071,214,430,39,34,0,0,0
0.3454,5629,4219,114,55,1,3,1
0.0917,3356,4,78,59,2,0,1
0.4032,81,218,45,10,0,0,0
0.5727,188,169,259,66,2,2,1
0.4662,4751,551,40,23,1,0,0
1.8361,148,483,70,11,0,1,0
0.1245,213,3815,69,6,0,3,0
1.3054,426,53,203,49,1,2,1
1.4917,2476,52,4,21,1,2,0
0.1359,82,1845,21,8,1,1,0
0.2631,2979,252,256,26,1,0,1
0.6942,6677,29,155,66,2,0,1
1.1139,818,1,30,11,0,1,1
0.3895,4378,1460,298,37,0,0,1
0.0192,9508,105,118,56,1,3,1
0.1583,618,4556,195,43,1,0,1
0.0505,172,70,52,30,1,0,0
0.386,8379,827,50,16,2,0,0
0.0449,4319,1474,70,62,1,2,1
0.4546,25,7903,26,31,1,3,0
0.5359,14038,182,10,23,2,1,1
0.211,969,90,164,42,0,0,1
0.2649,249,75,187,34,1,2,1
0.4288,87,6342,74,13,1,1,0
0.1409,150,61,39,4,1,0,0
1.4949,372,185,55,25,0,0,0
0.591,1470,245,19,19,0,0,0
0.7208,366,391,9,4,0,0,0
1.5649,72,17,29,18,0,2,0
0.0419,2166,576,23,6,0,0,1
0.8063,233,566,23,17,0,0,0
1.1033,1350,1198,18,12,1,0,0
0.5187,2234,24,280,46,0,0,1
0.6579,26,1432,68,24,0,0,0
0.1312,2453,867,24,33,0,0,0
0.9629,626,1352,58,21,0,3,1
0.5716,1,35,64,27,0,0,0
0.9419,7647,154,70,14,1,2,0
0.372,54,5690,17,23,0,0,0
0.2903,1514,77,291,50,2,1,1
0.7952,130,0,167,52,0,3,1
0.3436,498,1306,5,2,0,0,0
0.8248,535,2155,66,17,0,0,0
0.3142,60,5,115,29,1,3,1
0.5746,6,263,69,29,0,3,0
0.1427,1539229,82,111,20,1,0,1
0.4503,163,39,28,4,0,0,0
0.0791,81205,675,62,28,0,3,0
0.0101,586,2184,44,25,1,3,0
0.7533,4,16342,75,12,1,0,0
0.0908,578,24,19,28,0,0,0
0.55,80,135,39,20,0,3,0
0.2461,164199,455,10,2,1,0,0
0.2391,8275,318,296,39,1,2,1
0.777,38,9,36,15,0,0,0
0.5856,272,712,49,32,1,2,0
0.6721,123,1042,24,25,1,3,1
0.1264,1319,2,67,9,2,1,0
0.9058,26,699,20,12,0,0,0
0.5879,2084,867,99,7,0,1,1
0.5718,41,5,75,26,0,0,0
