air_temp,process_temp,rotational_speed,torque,tool_wear,failure
300.52,310.45,1483.8,45.65,3.7,0
301.6,310.58,1342.1,39.72,42.1,0
302.26,312.55,1234.5,45.72,134.8,0
303.93,313.92,1558.1,56.85,206.1,1
303.67,315.33,1565.2,37.33,74.3,0
301.87,312.33,1586.3,30.3,33.6,0
299.78,309.04,1606.2,32.21,1.0,0
298.31,306.94,1518.8,24.15,157.7,0
298.72,308.2,1507.9,34.5,141.5,0
300.2,311.24,1562.7,46.53,97.2,0
300.57,308.79,1707.7,35.41,79.6,0
302.05,311.63,1443.8,41.9,205.4,0
299.13,308.05,1646.4,24.46,56.3,0
302.58,314.05,1502.9,34.56,9.8,0
304.48,315.12,1503.4,37.32,26.2,0
296.01,305.6,1743.6,39.46,62.9,0
297.7,307.94,1622.3,57.65,135.3,0
300.6,310.34,1498.5,57.39,157.0,0
300.78,311.82,1429.2,50.71,38.5,0
304.46,313.86,1446.8,22.52,163.1,0
300.48,310.0,1585.9,34.13,89.9,0
299.23,308.69,1515.1,37.05,158.4,0
299.41,307.43,1578.6,33.52,156.3,0
301.58,311.94,1458.2,31.31,148.2,0
297.44,306.87,1520.3,44.58,49.8,0
300.31,310.84,1551.8,48.67,199.1,0
295.52,306.53,1409.3,50.05,178.8,0
297.38,307.34,1555.6,36.91,181.1,0
299.5,311.39,1586.9,22.01,36.3,0
304.15,314.1,1439.6,49.29,136.1,0
303.2,315.75,1272.5,47.79,175.5,1
298.86,308.11,1610.2,42.49,51.1,0
298.19,308.76,1631.1,37.63,113.4,0
299.51,310.72,1471.5,36.65,23.2,0
300.03,309.31,1680.1,42.58,122.6,0
300.57,312.37,1444.6,35.78,116.8,0
301.15,309.92,1465.8,40.54,66.1,0
301.62,311.78,1312.6,28.25,8.7,0
299.64,310.07,1311.2,7.63,108.0,0
300.51,310.37,1475.0,43.94,89.8,0
300.64,310.88,1404.3,31.26,118.8,0
297.75,307.89,1504.0,53.72,203.5,0
301.21,311.76,1489.5,24.42,181.4,0
297.22,306.84,1479.4,37.11,138.3,0
301.35,311.19,1694.9,37.7,127.6,0
297.93,308.38,1584.0,23.91,38.1,0
304.46,315.27,1402.6,38.0,77.0,0
299.41,308.19,1195.5,42.74,156.1,1
300.27,311.29,1473.7,23.61,43.2,0
299.49,310.17,1423.1,34.98,114.1,0
296.97,305.92,1642.1,45.18,102.0,0
300.2,310.42,1555.5,25.98,134.9,0
298.75,307.52,1561.1,51.35,172.9,0
299.45,308.93,1499.7,53.32,86.5,0
300.09,309.35,1640.0,26.79,113.3,0
300.12,310.79,1627.8,23.81,78.0,0
296.7,306.15,1453.6,26.31,8.9,0
302.35,313.26,1685.3,50.09,97.4,0
300.27,311.15,1460.9,36.04,6.3,0
302.62,312.29,1398.5,51.51,1.6,0
300.57,309.92,1470.9,55.8,57.2,0
295.78,304.55,1408.8,37.19,87.7,0
301.45,311.55,1391.8,52.14,147.4,0
298.81,309.47,1502.0,37.56,119.7,0
299.36,310.38,1532.6,46.83,22.3,1
302.95,311.49,1521.4,64.28,144.5,0
298.6,308.03,1418.4,44.3,67.4,0
296.38,306.13,1515.2,26.1,182.6,0
301.72,310.78,1348.2,54.85,212.0,1
301.67,312.8,1316.1,43.38,58.1,0
299.29,309.95,1551.5,24.84,146.8,0
301.18,310.81,1446.7,40.3,129.9,0
299.57,308.61,1741.4,25.67,34.3,0
300.97,309.94,1460.3,16.91,79.5,0
303.89,314.74,1501.1,50.27,126.9,0
298.44,307.44,1650.9,38.36,134.6,0
299.51,308.55,1405.7,44.03,188.6,0
298.6,308.49,1468.9,56.44,185.6,0
296.64,306.18,1598.5,44.34,45.3,0
297.97,307.8,1410.2,66.72,124.5,0
296.17,304.82,1375.0,44.47,26.9,0
300.87,311.3,1404.7,30.96,215.8,0
298.01,306.74,1561.5,57.91,140.9,0
301.87,310.84,1446.8,27.94,178.4,0
297.97,308.51,1462.3,43.49,161.5,0
301.79,311.42,1335.6,46.62,34.9,0
299.66,310.39,1468.2,43.35,214.8,0
301.04,311.43,1592.8,58.76,15.2,0
301.5,311.12,1766.5,36.17,143.7,0
299.42,308.11,1471.3,45.48,2.3,0
299.37,308.62,1482.3,13.48,124.8,0
299.79,309.54,1665.6,28.99,28.5,0
297.8,307.18,1525.0,29.76,23.9,0
295.68,305.41,1676.3,30.97,180.0,0
299.64,308.43,1773.6,39.96,23.2,0
298.48,308.19,1445.7,45.84,31.7,0
299.71,310.04,1850.8,46.29,84.1,0
303.46,312.11,1405.9,54.56,206.1,1
298.37,309.38,1467.1,27.71,78.8,0
300.22,310.27,1566.5,40.6,175.4,0
296.73,307.44,1593.0,47.81,13.6,0
302.45,313.04,1405.1,34.59,36.3,0
301.85,310.39,1474.1,38.82,138.1,0
300.36,308.5,1883.9,45.95,86.7,0
302.89,314.64,1376.3,74.23,195.8,1
300.47,310.64,1562.5,34.81,169.7,0
301.52,311.34,1533.7,40.13,48.1,0
300.19,310.04,1458.8,47.11,32.5,0
299.86,310.11,1569.5,54.23,212.8,0
301.35,311.11,1456.3,36.85,84.9,0
299.49,309.39,1279.4,26.22,141.9,0
299.13,310.72,1321.8,25.7,124.0,0
302.04,313.17,1556.1,38.75,142.9,0
303.02,311.38,1234.2,41.69,34.5,0
303.15,312.64,1509.9,43.27,109.5,0
300.78,310.6,1423.6,44.81,133.8,0
301.23,313.57,1595.5,46.07,49.9,0
297.72,308.14,1292.7,49.51,156.2,0
305.81,315.71,1671.5,35.88,207.9,0
299.64,309.22,1432.3,43.9,176.5,0
299.66,308.84,1448.9,58.37,148.4,0
299.34,309.25,1541.3,43.45,185.3,0
298.18,309.38,1488.8,30.7,178.0,0
297.43,307.19,1301.8,43.31,101.2,0
297.88,307.84,1564.4,26.91,175.4,0
299.58,307.56,1405.0,21.77,110.8,0
300.92,312.45,1561.1,43.15,107.0,0
299.87,311.28,1452.0,51.37,99.0,0
299.37,308.47,1626.1,65.04,150.3,1
301.77,312.47,1643.1,58.66,142.4,1
305.04,313.86,1419.6,31.56,40.8,0
297.88,307.81,1469.9,12.27,12.8,0
301.09,311.1,1572.7,42.51,79.2,0
297.93,308.62,1734.0,22.42,79.0,0
300.61,311.35,1561.4,23.83,214.6,0
298.08,306.28,1549.2,47.52,120.2,0
299.43,307.85,1645.8,36.34,44.9,0
300.94,309.03,1528.7,32.6,121.2,0
302.09,313.19,1529.4,24.25,199.7,0
301.17,312.89,1412.2,41.68,113.8,0
301.44,310.7,1498.9,42.69,209.6,0
299.17,310.24,1538.0,45.3,189.7,0
301.18,311.03,1465.8,50.62,170.0,0
297.05,305.81,1600.0,38.67,45.6,0
303.4,313.51,1239.7,39.89,182.4,0
301.11,314.26,1201.3,58.9,248.0,1
297.25,305.67,1530.7,17.21,201.0,0
303.22,312.5,1276.0,66.36,148.0,0
299.81,309.64,1517.6,24.49,6.4,0
301.57,312.17,1591.7,24.59,154.0,0
301.62,310.57,1567.3,36.22,192.3,1
299.89,310.5,1468.4,30.32,63.5,0
303.54,313.7,1613.8,31.11,99.5,0
301.11,308.92,1660.6,37.06,61.4,0
300.65,311.17,1528.7,45.32,59.6,0
299.78,307.85,1250.0,51.39,91.6,0
300.03,311.15,1319.3,54.2,27.3,0
296.75,306.77,1400.5,49.07,21.1,0
301.0,310.44,1399.0,42.94,12.9,0
301.66,311.28,1415.5,45.85,205.5,0
297.61,307.99,1429.9,42.2,69.7,0
298.24,309.39,1507.6,44.25,68.9,0
299.97,309.71,1489.3,38.91,65.3,0
300.06,311.09,1422.4,29.82,72.3,0
299.28,307.46,1366.1,42.47,140.4,0
299.32,310.27,1149.3,53.5,151.4,1
300.51,309.16,1409.8,31.69,56.6,0
298.9,310.79,1012.3,53.09,210.0,1
302.61,312.07,1521.4,30.75,117.6,0
298.76,308.83,1373.8,40.96,157.1,0
300.87,308.87,1391.0,25.9,37.8,0
302.54,312.39,1506.1,50.87,207.0,0
296.82,309.07,1251.3,51.58,178.9,1
299.61,309.38,1589.8,44.79,196.0,0
296.53,307.16,1406.6,40.38,199.3,0
300.23,310.98,1429.1,56.65,41.7,0
299.77,308.53,1381.3,30.08,131.3,0
301.86,312.62,1522.5,33.26,108.5,0
305.21,314.27,1613.3,31.37,178.7,0
298.58,308.59,1198.5,35.72,200.1,0
300.45,311.06,1349.5,42.78,155.2,0
303.09,312.01,1357.2,28.97,67.9,0
299.08,309.69,1604.8,49.21,170.3,0
298.47,307.65,1402.1,46.55,42.5,0
300.94,311.54,1406.1,44.14,180.7,0
298.11,307.98,1512.8,33.09,66.8,0
301.97,314.77,1090.1,58.2,220.9,1
297.15,306.48,1468.0,57.7,130.1,0
297.86,308.64,1533.7,59.82,82.2,0
303.06,314.37,1295.0,53.79,192.5,1
300.82,309.06,1510.7,59.4,66.1,0
301.35,311.81,1453.7,57.62,204.1,0
299.32,304.93,1512.4,43.21,106.2,0
302.07,312.56,1514.3,61.28,149.1,1
300.86,309.86,1628.0,40.83,88.6,0
297.43,305.39,1522.1,37.8,169.8,0
296.59,305.94,1383.5,40.71,123.1,0
300.01,311.24,1290.7,47.37,148.9,0
297.56,307.12,1403.1,43.05,59.9,0
299.4,307.37,1295.6,44.12,203.0,0
302.42,311.61,1261.3,24.55,106.6,0
301.43,311.74,1628.0,34.88,68.7,0
297.3,306.97,1315.1,35.67,31.5,0
296.58,305.94,1321.3,51.21,208.7,0
301.3,312.37,1481.8,70.7,148.4,0
299.14,309.71,1405.4,62.29,179.7,1
301.07,312.87,1620.0,40.06,62.0,0
299.81,310.57,1426.7,27.08,63.5,0
298.58,309.43,1654.7,42.95,185.0,0
300.04,310.54,1492.5,46.42,247.9,1
300.81,312.07,1355.0,34.93,24.0,0
297.94,307.65,1448.0,40.78,90.5,0
300.09,310.46,1428.9,50.69,17.8,0
297.6,308.64,1589.5,50.47,91.8,0
299.58,306.24,1070.3,52.26,248.1,1
300.07,309.3,1638.0,39.78,55.5,0
300.57,308.72,1412.7,54.84,195.0,0
302.2,311.59,1753.2,41.82,177.7,0
299.91,310.11,1365.1,49.14,180.8,0
299.67,307.58,1572.9,33.86,211.4,0
300.64,310.67,1462.6,44.87,54.9,0
304.0,313.17,1296.1,42.64,221.4,1
300.53,309.9,1554.5,48.14,16.0,0
298.17,307.34,1305.2,47.13,217.8,0
298.11,307.85,1398.7,35.69,133.0,0
300.7,310.54,1344.7,30.52,72.9,0
301.36,311.56,1587.0,16.95,67.4,0
301.33,312.25,1301.1,43.33,41.6,0
298.93,308.84,1512.3,64.0,81.4,0
299.92,309.23,1485.7,22.18,36.4,0
296.71,305.11,1609.8,50.0,26.3,0
299.13,308.49,1443.6,50.23,172.2,0
300.94,311.9,1338.1,21.74,181.3,0
299.62,308.62,1651.3,36.05,93.2,0
299.87,310.96,1732.6,42.55,52.2,0
301.0,312.49,1464.3,45.73,150.5,0
298.09,307.06,1690.1,36.85,98.0,0
300.92,312.85,1624.3,47.93,208.5,0
298.43,308.42,1291.4,42.55,153.3,0
300.68,310.96,1529.8,40.48,191.5,0
294.87,305.75,1504.7,39.08,121.6,0
300.18,310.86,1609.9,43.51,144.4,0
297.05,308.27,1335.0,41.53,99.1,0
302.21,312.39,1428.5,53.3,126.1,0
301.05,309.38,1608.6,61.18,177.8,0
302.65,311.65,1455.5,38.6,93.6,0
299.74,307.93,1468.0,51.46,158.6,0
298.55,309.13,1654.8,59.96,81.5,0
300.66,310.32,1554.9,16.68,68.9,0
302.1,313.61,1432.5,33.21,34.7,0
298.74,308.54,1556.8,23.14,93.1,0
302.5,311.65,1535.5,57.95,212.0,0
297.57,308.31,1524.9,57.94,166.9,0
297.43,307.56,1365.9,53.87,182.7,0
302.01,310.32,1325.6,32.37,0.8,0
298.36,310.33,1372.6,40.26,4.9,0
301.28,309.53,1443.7,32.13,1.5,0
298.88,309.17,1546.5,28.5,150.6,0
299.5,309.64,1363.3,36.15,184.5,0
297.91,307.9,1631.4,36.27,32.5,0
303.65,313.02,1412.6,16.15,170.8,0
299.31,311.65,1412.3,37.35,145.0,0
299.01,310.13,1383.3,36.67,6.4,0
303.37,313.07,1506.8,49.8,2.6,0
297.8,307.79,1615.8,28.18,137.9,1
299.63,310.21,1418.4,46.53,57.7,0
303.57,313.04,1416.0,31.15,68.1,0
299.24,307.79,1408.9,33.74,162.4,0
299.39,306.79,1367.9,24.2,151.0,0
301.27,309.4,1458.5,34.59,33.7,0
302.22,313.9,1463.2,49.53,205.0,1
304.4,317.42,1497.7,72.65,233.2,1
299.79,309.73,1623.2,10.01,161.8,0
298.22,309.62,1316.8,49.71,235.2,1
299.23,309.03,1491.8,50.12,175.6,0
299.53,306.51,1432.4,40.0,19.0,0
298.66,310.54,1499.1,40.28,166.6,0
297.94,308.43,1486.1,56.7,27.0,0
301.67,310.47,1102.7,79.56,237.3,1
297.93,308.31,1427.6,47.94,108.9,0
300.55,309.78,1506.0,29.06,83.3,0
304.48,316.33,1458.7,26.89,216.5,0
298.03,305.11,1562.9,50.74,114.6,0
301.74,312.51,1448.5,53.82,18.3,0
299.76,309.63,1504.5,52.82,177.8,0
302.88,314.36,1646.1,34.68,84.6,0
303.26,315.52,1274.8,68.14,163.6,1
296.12,306.99,1788.6,41.35,36.3,0
297.79,308.73,1608.3,52.41,219.5,0
302.94,312.9,1448.3,31.91,206.5,1
301.26,310.67,1540.7,55.66,155.4,0
301.18,311.24,1531.9,39.1,123.7,0
297.49,307.62,1459.7,27.31,16.7,0
299.26,309.18,1561.8,38.65,65.9,1
307.35,316.71,1434.6,40.03,203.7,1
297.67,309.63,1355.8,47.6,153.3,0
301.4,311.86,1450.0,45.05,143.4,0
295.29,306.27,1398.6,42.61,42.2,0
300.59,310.58,1659.3,56.39,107.3,0
297.14,307.69,1382.1,42.69,162.7,0
301.78,312.75,1275.2,55.98,6.6,0
301.54,311.21,1402.1,34.0,116.7,0
300.73,311.44,1432.8,30.59,170.4,1
303.54,313.62,1381.1,54.15,41.3,0
303.76,312.33,1521.8,40.06,113.6,0
297.66,307.53,1263.7,62.8,215.6,1
299.19,310.11,1657.1,38.15,18.1,0
302.38,313.09,1628.8,42.89,168.0,0
302.74,313.02,1362.3,35.91,191.1,0
299.01,307.62,1100.0,62.26,218.8,1
297.51,307.08,1326.7,29.6,160.3,0
303.1,314.7,1549.0,64.5,165.5,1
297.8,308.6,1486.0,15.85,52.7,0
298.65,310.01,1444.4,34.91,107.4,0
300.61,310.51,1590.8,42.79,199.9,0
300.97,310.48,1578.7,38.71,61.5,0
300.36,315.09,1485.0,54.17,205.1,1
297.01,305.29,1483.9,46.23,18.6,0
302.14,310.86,1527.1,33.07,111.1,1
300.68,311.27,1311.3,11.76,6.5,0
303.07,313.3,1537.5,69.79,161.5,0
300.09,309.87,1791.6,44.94,214.1,0
301.27,312.88,1426.8,31.54,143.2,0
300.78,311.81,1477.9,54.32,53.5,0
300.79,310.71,1516.0,47.64,82.7,0
303.75,312.25,1306.3,42.49,116.7,0
297.85,307.24,1494.2,42.26,33.0,0
297.92,310.27,1176.5,46.88,187.3,1
301.69,311.74,1337.7,56.57,183.9,0
298.5,308.86,1403.7,46.57,172.0,1
299.6,308.85,1455.5,51.09,159.9,0
300.14,309.79,1541.0,39.48,102.0,0
301.12,311.74,1488.4,60.74,102.9,0
301.75,309.89,1249.4,40.28,183.7,0
301.38,310.78,1254.9,33.96,78.4,0
297.68,306.23,1137.9,53.68,145.6,0
301.43,312.34,1446.1,51.78,210.5,0
298.41,308.85,1519.2,16.91,147.0,0
299.36,309.75,1587.6,43.6,118.3,0
297.0,305.79,1605.2,38.98,15.6,0
302.94,313.52,1606.8,48.04,98.9,0
302.58,311.58,1581.3,42.38,96.4,0
301.33,310.36,1998.1,41.64,85.6,0
298.42,308.2,1437.1,29.53,154.4,1
299.76,309.64,829.1,73.73,237.7,1
296.83,306.78,1520.7,41.64,126.9,0
300.45,309.93,1407.3,47.62,72.9,0
300.67,310.67,1517.8,37.64,46.7,0
299.08,309.71,1646.9,50.01,32.3,0
299.96,310.7,1208.5,34.92,87.9,0
300.07,310.18,1585.6,40.75,189.0,0
304.06,313.39,1552.9,42.55,152.7,0
298.9,307.72,1285.4,54.41,91.5,1
301.38,311.98,1340.2,40.75,46.1,0
296.28,306.19,1676.5,39.6,149.4,0
300.14,309.22,1452.5,30.99,98.4,0
301.22,312.27,1327.6,27.77,136.0,1
299.85,308.84,1500.5,39.12,104.8,0
300.99,310.23,1506.8,38.69,184.6,0
300.89,311.61,1513.9,32.81,104.1,0
300.98,311.92,1165.6,41.89,53.1,0
297.4,306.81,1392.3,45.25,124.2,0
298.2,306.56,1677.6,52.43,24.5,0
296.83,307.4,1302.1,24.6,22.6,0
300.45,311.76,1391.6,25.03,149.1,0
300.42,310.2,1241.0,76.63,181.0,1
296.0,303.29,1571.2,27.97,145.9,0
299.96,308.22,1732.6,35.84,163.3,0
302.33,312.01,1551.0,26.75,188.6,0
300.89,309.42,1424.7,32.92,51.8,0
301.16,311.78,1565.9,52.1,54.3,0
301.63,312.43,1423.9,52.34,137.2,0
302.23,313.65,1709.2,47.04,167.2,0
301.87,310.78,1446.9,37.39,142.3,0
300.84,311.9,1621.7,46.0,219.0,0
300.59,308.95,1522.6,64.56,102.2,0
298.54,306.6,1527.8,21.98,76.6,0
300.34,310.55,1501.4,35.21,173.2,1
300.06,309.65,1579.5,21.05,140.8,0
298.91,309.41,1539.5,44.76,27.3,0
300.26,310.77,1432.5,48.1,18.6,0
300.45,309.83,1748.1,31.79,217.2,0
299.81,309.36,1424.0,51.14,17.1,0
299.48,309.44,1579.4,54.1,189.4,1
298.19,307.65,1494.7,32.04,208.4,0
303.2,312.66,1390.3,30.21,181.2,0
298.38,309.09,1486.1,57.64,87.9,0
302.19,310.87,1454.4,47.31,49.0,0
299.51,309.19,1595.1,44.47,127.9,0
298.45,308.6,1381.9,59.92,52.5,0
298.91,308.79,1309.8,63.53,40.3,0
298.1,308.5,1334.5,35.88,58.7,0
297.9,309.64,1596.7,52.7,146.4,0
299.48,309.64,1302.0,28.39,29.2,0
302.66,313.45,1540.6,27.52,115.8,0
302.12,312.61,1288.2,40.13,157.5,0
298.6,308.72,1497.1,27.02,9.9,0
298.38,309.66,1544.5,39.24,110.6,0
300.96,311.12,1594.8,35.41,191.4,0
305.06,313.91,1469.0,46.2,132.2,0
296.8,305.8,1476.6,36.24,88.9,1
299.66,309.16,1388.1,38.8,200.5,0
297.89,307.2,1493.0,26.74,146.4,0
298.17,309.58,1348.6,54.17,91.7,0
301.37,311.35,1369.1,60.94,136.0,0
299.03,309.11,1641.9,29.97,116.2,0
300.22,310.94,1467.0,39.32,124.4,0
298.37,309.01,1449.5,75.63,50.5,0
299.47,308.8,1544.5,30.45,120.2,0
298.77,308.05,1464.9,51.39,218.7,0
299.57,308.73,1456.5,23.77,166.0,0
301.94,311.74,1441.6,61.37,16.1,0
302.22,312.54,1279.6,46.95,165.2,0
300.43,310.61,1408.6,41.98,214.1,0
296.88,304.11,1642.8,51.58,148.9,0
299.4,312.98,1387.3,46.34,247.1,1
300.46,310.52,1638.5,35.78,222.9,1
302.18,311.06,1424.9,42.87,141.2,0
297.24,307.92,1491.4,17.19,96.9,0
302.4,313.43,1710.1,19.04,166.0,0
301.48,315.59,1387.2,50.68,236.3,1
301.8,310.73,1425.5,40.58,6.6,0
300.01,310.22,1550.2,37.64,161.6,0
298.86,309.4,1008.6,40.35,155.7,1
295.74,305.47,1539.6,34.9,49.6,0
299.63,309.3,1598.7,32.07,200.9,1
299.92,308.86,1686.2,49.0,65.1,0
300.99,310.96,1570.1,51.56,154.5,0
305.41,314.79,1414.9,44.7,19.6,0
301.08,309.63,1558.3,35.88,195.7,0
299.34,309.21,1426.0,35.86,166.8,0
300.76,310.13,1597.7,44.66,142.2,0
299.33,307.82,1368.7,6.94,12.6,0
299.36,310.64,1367.1,33.92,151.2,0
299.92,310.82,1501.2,33.53,50.4,1
296.05,305.86,1368.5,36.49,157.2,0
297.62,306.77,1519.6,49.6,133.7,0
302.26,312.22,1404.3,28.68,116.2,0
297.2,307.06,1709.2,37.34,143.8,0
299.27,309.23,1634.9,42.82,154.8,0
298.99,308.5,1447.9,44.62,52.0,0
298.71,309.32,1436.5,54.96,90.7,0
299.16,311.4,1544.7,60.66,32.4,0
296.28,306.07,1516.0,16.23,168.0,0
299.23,309.77,1352.9,39.43,176.1,0
297.82,306.1,1440.4,42.42,20.3,0
299.81,309.04,1618.8,39.18,95.4,0
303.34,312.86,1727.5,42.23,43.4,1
300.23,312.27,1533.1,50.99,52.0,1
300.5,310.07,1369.4,60.24,191.1,0
298.66,309.44,1425.2,45.45,131.3,0
297.52,306.18,1391.1,44.56,85.1,0
298.53,308.14,1606.2,48.87,82.4,0
300.82,310.3,1307.3,52.87,162.1,0
300.28,311.32,1327.3,42.66,23.8,0
298.36,309.75,1581.1,36.85,175.5,0
299.26,308.62,1520.4,19.14,51.5,0
299.74,309.54,1428.7,49.79,213.5,0
301.16,309.86,1473.6,33.01,155.1,0
302.66,312.52,1388.1,28.0,68.2,0
298.15,309.71,1421.2,55.86,181.7,0
296.43,305.15,1501.1,46.67,76.1,0
300.53,309.57,1459.5,50.61,25.5,0
302.6,315.13,1459.0,39.68,38.1,0
300.76,308.66,1772.4,60.86,188.8,0
303.71,313.63,1643.3,34.61,46.1,0
298.65,310.25,1710.4,62.88,8.5,0
299.82,308.85,1639.6,56.07,202.2,0
296.6,306.73,1345.6,41.39,205.5,0
302.61,313.47,1605.7,46.04,85.6,0
302.25,312.59,1563.4,23.11,14.8,0
297.73,307.9,1496.2,16.2,30.9,0
297.67,306.98,1533.1,36.53,219.2,1
301.4,312.27,1516.6,60.69,128.7,0
300.94,311.37,1525.0,52.39,94.4,0
300.68,309.12,1566.3,43.65,218.6,0
304.62,315.1,1572.0,44.81,125.1,0
300.1,308.92,1432.7,31.32,77.6,0
297.09,305.73,1571.3,37.01,150.7,0
301.61,311.63,1483.8,45.27,52.4,0
299.38,310.11,1550.2,39.53,153.6,0
297.96,307.94,1470.9,49.28,26.0,1
297.94,309.65,1239.5,34.2,155.9,1
299.7,308.42,1210.8,41.35,239.1,1
298.41,308.9,1525.4,32.01,8.1,0
301.1,311.45,1434.0,22.12,149.2,0
298.03,308.7,1652.0,63.41,135.9,0
297.35,306.8,1641.1,39.36,94.7,0
298.55,309.2,1625.4,31.87,52.6,0
298.03,307.19,1255.7,27.69,115.0,0
297.17,307.62,1493.6,40.96,137.2,0
301.69,311.25,1696.9,46.12,158.5,0
299.48,308.29,1468.2,16.21,171.3,0
300.26,309.86,1475.3,34.91,87.9,0
298.55,309.11,1411.1,17.37,177.9,0
300.77,310.21,1531.2,40.87,161.4,0
303.23,312.62,1335.1,23.27,160.0,0
298.21,309.26,1622.7,55.88,48.0,0
300.79,310.99,1564.0,47.66,114.2,0
298.03,307.89,1459.6,52.03,192.9,0
300.45,309.23,1412.6,53.27,176.8,0
302.22,312.17,1482.8,51.47,139.0,0
301.87,312.03,1509.3,56.17,99.5,0
302.64,312.57,1405.0,52.04,128.9,0
303.6,314.08,1541.0,18.89,177.2,0
301.34,311.24,1672.1,34.33,26.8,0
300.21,310.31,1490.4,23.65,68.3,0
299.65,312.23,1256.7,69.87,155.0,1
295.69,306.61,1356.5,13.18,200.6,0
302.11,314.14,1584.6,56.39,137.3,0
299.91,308.54,1564.1,30.3,53.2,0
298.07,309.65,1270.9,63.48,178.1,0
296.31,305.97,1600.6,42.57,83.2,0
302.94,312.87,1666.9,23.02,154.9,0
298.59,307.64,1508.7,45.25,70.7,0
295.32,304.73,1402.1,27.64,141.5,0
297.05,307.03,1349.3,71.87,234.7,1
300.64,309.68,1534.2,52.24,28.6,0
298.34,308.29,1468.0,26.22,101.2,0
301.03,311.29,1488.1,48.24,190.3,1
302.82,312.81,1455.2,60.42,55.9,1
299.75,306.69,1369.0,47.92,128.8,0
300.23,310.72,1387.2,35.78,163.6,0
296.48,305.77,1495.6,1.74,106.2,0
297.81,306.56,1381.6,58.1,93.2,0
298.18,307.94,1156.9,64.28,193.9,1
302.21,312.23,1264.0,39.51,8.1,0
300.74,310.47,1374.3,29.92,21.9,0
300.87,309.49,1409.8,48.52,43.3,0
301.5,310.72,1388.6,51.8,73.7,0
302.73,313.87,1639.8,15.9,104.7,0
300.56,310.78,1398.5,36.86,29.1,1
300.18,309.14,1385.1,36.87,201.8,0
301.26,311.1,1359.0,36.8,193.5,0
301.44,311.2,1359.2,35.82,171.3,0
299.66,310.2,1629.9,33.47,63.2,0
296.99,306.59,1284.6,35.07,2.4,0
303.9,313.7,1520.7,52.11,43.6,1
298.99,309.45,1575.8,54.97,119.3,0
301.51,310.64,1456.1,49.86,34.6,1
304.28,315.0,1541.5,26.86,98.5,0
299.7,308.25,1601.0,37.51,195.2,0
298.11,309.65,1561.6,41.95,215.1,0
300.97,311.31,1621.9,69.2,67.7,1
301.68,311.03,1451.3,47.89,211.2,0
299.24,311.78,1455.9,43.0,17.4,0
296.87,307.6,1376.5,42.95,22.9,0
299.16,309.45,1375.5,40.31,121.5,0
298.76,308.2,1339.3,50.49,201.5,0
300.49,311.66,1391.9,52.59,125.6,0
299.1,310.87,1462.2,39.41,122.3,0
297.07,308.24,1583.1,40.46,86.3,0
299.01,310.11,1424.7,32.45,109.2,0
300.54,309.74,1671.2,37.87,67.9,0
297.12,306.22,1512.2,41.64,203.6,0
298.75,309.97,1603.8,47.22,25.8,0
303.18,313.38,1488.3,40.82,0.1,0
299.96,309.51,1255.5,56.17,205.4,0
296.55,308.46,1444.3,44.65,156.0,1
300.01,309.33,1389.9,38.43,34.8,0
305.03,317.82,1566.9,64.97,242.0,1
302.03,311.7,1534.3,27.45,135.4,0
299.07,309.33,1562.6,23.79,161.3,0
298.83,309.04,1602.7,47.82,68.3,0
300.65,310.58,1401.1,36.51,169.3,0
303.14,312.95,1641.7,52.07,45.0,0
296.93,307.74,1337.9,50.41,247.5,1
298.11,308.04,1390.6,46.73,112.2,0
301.05,309.09,1433.0,45.1,154.9,0
298.15,308.6,1539.0,66.23,7.6,0
299.25,308.36,1464.2,48.49,94.0,0
299.94,309.49,1085.9,34.04,239.2,1
299.89,309.52,1570.6,31.78,51.1,0
306.06,318.32,1122.2,46.3,204.5,1
298.04,307.81,1291.7,38.82,163.0,0
298.69,310.37,1482.5,35.06,46.0,0
300.01,309.77,1516.1,44.39,101.9,0
300.02,309.89,1503.5,31.17,114.7,0
301.58,311.29,1609.1,46.17,165.5,0
300.43,310.67,1411.5,24.7,1.9,0
300.96,310.49,1486.7,52.72,112.0,0
296.17,306.33,1471.8,45.16,74.9,0
302.68,313.3,1305.5,49.33,177.1,1
299.03,309.54,1493.2,37.35,144.9,0
303.13,315.08,1134.3,69.64,197.3,1
298.52,310.44,1503.8,48.71,24.7,0
304.6,319.29,1317.4,53.64,190.1,1
302.47,311.04,1460.5,51.74,109.3,1
297.75,306.2,1479.8,20.6,194.1,0
301.57,312.12,1529.2,68.07,29.7,0
303.41,313.8,1509.6,60.68,48.2,0
298.86,308.3,1542.5,44.05,124.1,0
296.82,305.65,1607.7,33.71,166.1,1
299.71,310.26,1342.6,48.04,159.7,0
303.58,313.37,1614.5,56.25,178.9,0
295.75,307.07,1557.4,62.53,165.3,1
303.42,315.58,1448.9,28.35,210.4,0
299.65,309.48,1428.2,30.73,136.8,0
297.58,305.59,1326.1,40.71,217.3,0
300.91,310.79,1448.0,32.79,173.0,0
299.77,309.14,1555.7,54.42,196.1,1
297.19,306.99,1548.3,39.62,81.9,0
294.65,304.66,1462.7,39.93,60.0,0
309.89,321.11,1330.7,64.11,244.5,1
300.79,309.44,1477.2,47.43,32.5,0
298.69,307.24,1514.7,37.04,83.4,1
302.73,312.05,1463.6,44.52,140.2,0
