v1,v2,v3,v4,v5,v6,amount,hour,is_fraud
-3.061574,-2.148068,0.931948,-1.35474,1.187965,0.069791,306.576325,14,0
0.283912,1.115224,0.043119,-0.78822,-1.160213,-0.785354,566.316705,2,0
1.60909,0.830912,-0.029474,2.04743,2.698717,-0.480143,21.723148,3,0
2.889689,0.357717,0.471572,-0.581859,-0.558864,0.227269,206.48687,12,0
0.27445,0.771502,-1.033864,0.427215,0.25582,-1.788655,87.430408,15,1
0.753055,1.66044,-1.387292,-0.76929,-1.810634,0.144616,10.345716,22,0
0.493879,-0.006872,-1.454644,-0.606749,-0.401044,-0.393298,74.592094,0,0
1.042581,-1.21652,0.42422,0.255987,-0.175333,-0.292789,74.531257,1,0
-1.395317,-2.546143,0.693377,-0.53348,0.468537,1.576672,20.566999,17,0
0.030555,0.243995,-2.533658,-1.684464,1.554862,-1.029192,263.544433,23,0
0.424284,-0.649284,1.237638,-0.214111,1.091219,-1.395457,55.059878,20,0
0.962899,0.829007,1.429562,-1.629283,1.901697,-1.572475,280.66998,10,0
0.38983,1.486093,0.529891,0.748245,-0.462546,-0.202354,30.183944,9,0
-0.069534,-1.037658,-2.901082,-0.675655,0.716741,0.0754,93.317518,9,0
2.437346,0.935168,-0.110241,0.519857,0.0052,-0.348599,91.291684,17,0
-0.227285,-1.536198,1.918677,1.195864,-1.01345,0.013717,40.617195,11,0
2.101526,-0.157969,1.13207,0.357917,-0.01193,-0.996562,83.482075,3,1
-2.882907,0.660643,0.696149,-0.215777,0.603675,-0.348271,538.156393,2,0
-0.715825,-0.168077,0.078925,-0.433834,1.090574,-0.161626,15.54703,17,0
-1.075164,2.125967,-1.188362,1.521918,1.306819,0.225231,160.094263,12,0
0.337918,1.521777,1.151903,1.051287,-1.203512,0.017141,17.26884,10,0
-1.288147,-0.499162,1.025942,-0.070264,-1.064454,1.249017,194.21041,7,0
1.508797,-0.962734,0.262775,0.500314,0.141765,0.080401,165.852291,21,0
-0.332349,-1.628638,-0.04659,1.082117,-1.464747,-0.98459,18.488775,9,0
0.336102,-1.304841,0.930446,0.952452,-0.270632,-0.520866,1638.221766,17,0
0.489531,-0.544746,-0.429713,-0.109178,0.621546,-0.998058,378.341858,2,0
-0.414949,-0.927505,-0.058865,-0.592494,0.466969,1.265325,94.335172,23,0
-1.378441,1.886631,0.307411,0.174612,-0.262247,2.445979,28.483953,4,0
1.582158,-1.585069,-2.61298,1.725951,-0.37493,1.039463,71.772512,12,0
1.859811,-0.119389,-0.136874,-0.333048,0.363299,-0.971938,97.271651,6,1
-0.723921,-1.069086,-0.903382,0.334652,-0.425507,-1.433091,67.779805,2,0
-0.66342,1.218601,-0.593955,0.002691,0.675985,1.113,7.264931,7,0
-1.510498,2.692432,0.979259,1.433218,0.653662,0.366854,298.750514,11,0
0.05447,1.583702,-0.023373,-2.943888,1.67827,-0.297591,44.022168,19,0
-1.649596,0.011342,-0.49581,0.27485,0.147867,-0.34931,141.763521,7,0
0.303445,-0.762865,1.540474,0.601137,-0.436908,-0.454778,45.10936,5,0
-0.594145,-0.612396,1.045043,-0.078145,0.594589,0.780404,211.531184,3,1
0.133222,-1.651159,-0.298309,-0.875477,-1.216279,-0.136449,138.179617,22,0
-0.598994,-1.036281,0.136712,-1.29648,-2.481967,-0.844726,495.97604,9,0
-2.116845,0.291209,-0.034237,0.480467,-1.03116,-1.966764,59.331514,18,0
-0.195784,-1.808066,-0.153831,0.43263,1.116942,-0.433746,233.790753,13,0
1.21333,0.774713,0.893691,-1.335677,-0.646826,-1.012298,58.575985,19,0
0.114624,-1.155375,0.418791,-1.454293,-0.499785,-0.10236,5.559859,7,0
-0.393055,-1.946084,0.085387,0.1495,0.115241,0.851215,39.063364,22,0
-0.426487,1.351666,0.401902,0.205154,0.222519,-0.566158,257.034653,21,0
-0.420727,-0.992254,0.863546,1.202027,-1.41204,2.093487,193.439554,3,0
-0.172614,1.640691,0.924232,0.011457,1.092389,0.341793,522.927789,4,0
1.730313,-0.776589,0.045111,0.797994,0.585328,-0.407844,202.742654,13,0
0.208987,1.289054,0.72043,-0.12432,0.10327,-0.131375,64.173004,18,1
-1.080726,-0.980678,1.311944,-1.001647,-1.062169,0.713353,213.345231,2,0
-1.47627,0.232482,-1.140617,0.959258,-1.773667,-0.979003,13.068138,12,0
-3.464404,-1.103812,0.260445,1.742048,0.282234,-0.25341,108.979403,15,1
0.545075,-0.429194,-0.232724,-0.42787,-0.48548,0.228723,145.887885,18,0
-0.852225,2.244539,-2.11315,0.377123,-0.727126,-2.355964,172.623575,21,0
-2.051584,1.051484,-0.640659,0.79151,1.442636,0.179311,27.318882,21,0
-0.262842,0.342606,1.048003,-0.379486,-0.751975,0.595157,21.57021,3,0
-1.147121,-2.646531,0.777355,0.711464,1.812034,-0.685707,157.749954,12,0
-0.129795,-0.385511,0.41382,0.625984,-0.11834,0.92233,11.587421,0,0
2.324762,1.503181,0.667157,-0.285468,0.420817,-0.42264,1107.657725,2,0
-3.437065,-3.461774,4.163211,-0.861465,-1.175074,-0.061183,185.810684,13,1
-0.174547,1.119191,-0.909176,1.005951,0.706779,0.007294,39.247051,20,0
2.042135,-0.073396,0.107208,-1.869956,0.62256,0.88602,791.176611,13,0
1.57955,1.292285,0.531888,1.374719,0.008497,0.690331,29.129009,1,0
-1.493992,0.269127,-0.58957,-2.623694,-1.249533,-2.371922,158.732391,11,0
-2.019191,0.894997,-0.567031,0.376257,0.887222,0.327871,127.467645,17,0
-0.196038,-0.484383,-0.719542,-1.074569,0.130823,-0.340779,805.490345,4,0
-0.717111,-1.634601,0.385316,-0.010017,1.914325,-0.253229,233.228039,23,0
1.785388,-0.707699,-1.671969,-0.477009,1.277244,-0.661099,318.05548,18,0
1.079146,1.589543,0.006159,0.413286,-0.370597,-1.685251,165.107248,0,0
-5.197179,-2.644084,1.433308,0.019909,1.251742,1.20189,71.836581,1,1
-0.933851,0.587735,-1.19406,1.795835,1.139985,-1.198926,30.531507,8,0
-1.780644,-1.671139,1.736324,0.760345,-2.139982,-0.573524,213.669945,13,1
-1.457951,2.184393,-1.136566,0.372024,0.777407,-0.501302,335.384314,11,0
-1.810644,-1.216974,0.230145,-0.03347,0.514779,-0.175443,374.85562,16,1
-0.217478,-0.318175,-0.458228,1.928543,0.664378,1.048457,57.401267,15,0
0.537615,1.346724,1.34353,-0.059242,-1.318291,-1.107842,868.923818,23,0
0.31051,-0.193679,-2.045987,-0.86676,0.569365,-1.274831,65.385712,22,0
-0.9708,-1.668122,1.847565,0.488127,-0.10708,-0.162007,46.969716,12,0
-0.322058,0.06021,1.439634,0.985647,0.144898,-1.561013,62.300114,0,0
0.050122,-1.926952,0.417403,-1.805077,1.311738,-0.548119,10.831524,0,0
0.893021,-3.480434,-0.290463,-0.30579,1.152683,1.571395,160.275785,20,0
-0.675325,1.055939,0.171767,-1.309958,-0.333857,0.556757,397.737548,10,0
-0.386669,-1.220627,-0.225617,0.589919,0.677673,1.451028,64.454547,7,0
0.149339,0.37555,-0.006193,-1.216869,-0.989653,-0.652417,21.806871,9,0
1.732905,-0.439568,0.499415,0.543463,-0.928834,-0.958443,237.521299,22,0
-2.687351,1.731661,0.499664,-0.747521,-0.832049,1.895955,196.782247,19,0
-0.226603,1.80548,-0.853038,0.897435,-3.464363,-0.802345,227.387082,13,0
-0.241938,-0.436606,-0.583882,-0.603717,-0.840124,-0.104497,161.654285,18,0
-0.400553,-0.059625,0.001249,-0.855813,0.696837,-0.776693,328.63527,3,0
-2.039026,-0.934665,2.063158,-0.963339,-1.129152,-0.512316,218.697565,5,1
-0.020375,0.7767,0.424453,-2.336482,-1.431664,1.586439,234.236767,10,0
-0.273158,0.514551,0.580905,0.77241,-0.556414,1.534721,193.308535,14,0
1.125085,0.289349,-0.005991,0.332722,-0.49369,0.884147,79.583397,11,0
0.644941,-1.674398,-0.007316,-0.441578,1.551071,-0.324227,100.539631,4,0
1.109519,-1.498308,-0.754505,-1.479011,0.134379,-0.044916,294.328598,0,0
-0.069746,0.283069,-0.248387,0.461368,2.390136,0.951852,156.375844,2,0
0.753489,-0.361696,-1.178597,-0.998928,0.398882,1.471673,247.196627,14,0
-0.645542,-0.373934,-0.130682,0.525049,0.884802,-1.19781,240.981256,21,0
0.407039,-0.871667,-1.784061,-1.924478,-0.068093,-0.477776,89.186391,3,0
-1.795674,1.382422,0.15602,0.65736,1.184031,-0.404075,608.802862,0,0
-0.590296,-1.161131,0.906123,-0.504445,0.200274,-0.037164,737.434349,18,1
0.482971,-2.426268,0.186647,0.341804,0.051197,-3.010874,5.983127,1,0
0.66018,1.086325,1.018926,-0.115414,0.422429,1.651726,23.551909,17,0
0.866931,-0.240926,-0.918369,-0.329214,-0.522769,-1.188895,179.986724,6,0
-0.940835,1.374011,-0.405093,-0.579493,-1.127154,-0.820176,23.141239,3,0
-1.133676,-0.034446,0.432475,0.12071,1.974345,-2.210453,5.088014,13,0
-1.584523,0.309064,0.682498,-0.070843,-0.877324,0.066128,36.92118,19,0
0.988245,0.814064,1.724601,-2.124159,0.134796,1.429393,351.868815,23,0
1.046495,2.18046,-0.865058,-0.34736,1.331687,0.189218,12.461793,8,0
0.109382,-0.325111,-0.942529,1.146189,-3.263267,-0.442797,13.750691,0,0
1.434825,1.700648,-1.222092,-0.208259,0.839285,1.88208,62.309958,4,0
0.271004,-0.595739,0.172496,-0.503693,0.813002,1.024879,361.047421,23,0
1.295269,-0.162483,-0.356974,1.968824,-0.440074,-2.001951,147.74232,22,1
-0.23502,1.812337,-0.428998,1.699045,-0.438003,0.061286,28.666094,15,0
-0.546048,2.357892,-0.823601,-0.646903,-0.702952,-1.279188,284.35217,17,0
-0.765515,0.842117,0.837853,-0.042147,-1.046182,-1.684863,117.127022,1,0
-1.680819,-0.066298,0.264577,-0.451085,1.535531,0.462102,2621.449699,20,0
0.83086,1.266812,1.026879,0.009551,-0.899194,0.667611,53.595542,5,0
-0.751567,-1.631632,2.591923,-1.406538,0.297558,0.285877,1794.914032,1,0
0.230884,0.044285,-0.084168,0.478212,-1.610404,1.701084,106.257789,11,1
1.303718,-1.827028,-1.436841,0.646348,-0.902494,2.347547,415.51088,7,0
-0.160728,0.202067,0.804749,0.662077,1.100762,-0.487472,66.155965,7,0
0.135044,0.388212,-0.031667,1.392209,1.243997,2.143289,252.835992,10,0
-2.85302,-0.704778,-0.595258,1.541671,-0.118303,-1.006828,48.013041,5,0
0.02322,0.349102,-0.095024,0.941765,0.490973,-0.574558,189.597951,3,0
-0.548395,0.460159,-0.431159,-1.181755,1.527971,0.461056,322.667325,0,0
1.581228,-0.226411,-0.018356,-0.749826,-0.686075,-0.43604,60.041039,23,0
1.05397,0.095708,0.387879,0.774565,-1.149142,-1.126973,13.798209,8,0
0.234334,-0.959418,-0.220394,1.530398,-0.477902,0.391314,17.289943,22,0
0.438141,-1.94127,-0.204942,-0.62619,-0.402886,-0.749895,123.383707,18,0
0.125445,0.490044,-0.681797,1.27895,0.74159,-0.18948,134.44486,15,0
-0.001496,1.968744,-0.817894,-0.528964,-0.644122,-0.25401,55.014188,20,0
-0.281091,-0.191477,-0.528925,-1.072052,1.015662,-0.969052,89.465561,2,0
-0.251757,0.32636,1.348371,-0.01418,-0.04358,0.802811,36.355705,18,0
0.746056,-0.02582,0.48061,-1.742511,1.053497,-0.297855,76.798506,0,0
-0.71447,2.190604,-0.109358,-1.856267,2.637368,0.131089,2.278379,14,0
-1.266183,0.764815,-0.03986,-0.711421,-0.769173,-0.460874,56.466084,18,0
-1.792376,-1.381142,1.424846,-0.207895,-0.429538,-0.671646,35.169674,5,0
0.495063,-0.821135,-2.586056,1.074392,-0.488839,1.1696,16.838123,8,0
0.270008,-0.730251,0.14549,0.141694,-0.984367,0.421209,46.479888,17,0
-1.788,1.178395,1.35906,0.309452,-1.824657,1.031605,210.391185,17,1
2.395822,0.555663,1.50199,-0.699456,1.254878,-0.807509,217.648208,22,0
-0.419557,0.24246,-0.896633,1.9397,0.792279,-1.792777,73.878272,5,0
-0.012183,-1.008321,0.164951,-0.597233,0.670888,0.517595,191.57604,17,0
3.145506,0.936871,-0.550662,0.20554,0.630834,0.592794,89.057244,22,0
-2.085982,-0.087818,-1.43189,-0.017856,1.804391,2.361631,306.694654,17,0
1.35078,-1.338636,-0.320422,-1.142048,-0.857103,1.926586,307.879379,17,0
-0.440865,0.650492,0.440414,0.50912,-0.129917,-0.33564,25.000291,0,0
3.582218,0.364662,-1.247116,-0.513492,0.06607,-0.670241,82.445545,3,0
0.103675,0.819539,2.115169,0.217782,-0.053678,0.862937,29.11821,0,0
0.954646,1.092663,-1.546715,0.377504,0.728544,0.218923,219.102163,13,0
-2.187385,1.150607,-1.255804,-0.355791,-0.128971,-0.470451,4400.664769,5,0
1.276967,2.351009,0.551572,0.626622,-0.070373,-1.20366,505.077002,7,0
-0.443684,1.228827,-0.525457,0.491777,0.678022,0.832563,430.607137,13,0
0.246197,0.994718,-0.272898,-1.642914,0.360928,1.941589,216.949436,16,0
-1.402503,-1.856716,-0.48918,-0.216597,0.382571,-1.485321,230.228108,18,0
0.062749,-1.03995,-0.305777,-0.328648,-0.751156,0.270064,40.702916,21,0
1.137512,-2.182149,-1.4046,0.357628,-0.1333,-0.516478,2125.343904,13,0
-0.30538,-1.327385,-0.335039,-0.518845,0.46445,1.017022,32.099776,16,0
-0.261976,0.940832,0.517684,-1.453748,0.80195,-0.038874,42.437913,15,0
0.382439,2.077272,-2.425908,-0.824555,-0.110454,0.734511,248.613824,9,0
-0.580401,-1.440068,-1.6673,0.133929,-0.608382,-0.548022,119.524925,23,0
-1.021362,0.889795,-0.650303,0.033428,-0.486627,-0.132912,11.247536,4,0
-1.195115,-0.675659,-0.257746,0.800051,-0.878798,0.349686,32.427812,2,0
-0.595187,0.362955,0.544444,-2.621701,0.254243,-1.744593,49.791194,19,0
0.98589,0.152757,0.831116,0.610069,0.764093,-1.841962,67.047291,19,0
-0.198975,-0.652699,-0.145515,-0.790515,0.108012,0.584195,147.200286,1,0
0.256327,-0.877558,-0.672646,0.104863,0.452231,-0.097459,443.524352,14,0
1.494856,-0.076144,0.786926,-0.505356,-0.580698,0.706651,162.512723,18,0
0.542631,0.503196,-1.40648,-0.838861,-0.43027,0.78685,96.267158,22,0
-4.662953,-3.197535,2.275248,-0.316519,-0.311986,0.766778,677.959476,6,1
0.38763,-1.635609,-0.022996,1.315536,-0.148128,-0.552964,12.286287,4,0
0.838506,-2.27267,0.290108,-0.600008,0.714029,-2.310651,84.784567,6,0
-3.446601,-3.73633,0.345653,-1.308659,0.568383,0.708653,128.766754,17,1
0.999999,-0.553808,-0.241013,-0.5124,0.924983,0.24988,26.4499,4,0
2.282319,0.144098,-0.106915,-2.459854,-1.611261,-0.394252,196.428561,20,0
1.543388,1.169291,0.173557,1.979803,-1.320971,0.684808,46.873882,12,1
-0.219144,0.889277,-0.669883,0.672781,0.031718,-0.21774,10.67192,2,0
-0.435071,-0.917442,-0.924259,-0.426764,-2.431349,-0.233332,336.963825,7,0
-0.138486,-0.604368,-0.234017,-0.336552,2.727768,1.662706,137.037553,5,0
3.020495,0.291956,-0.90333,-1.026301,-0.210941,-1.719536,48.154399,13,0
0.481959,-1.477104,0.757781,1.296543,-0.591759,1.686938,880.639463,17,0
-0.111974,0.560278,0.554198,-1.091272,0.732715,-0.103099,33.394399,13,0
0.351647,0.662081,1.508758,0.369302,0.75558,0.374531,17.733065,13,0
0.11768,1.055834,1.275794,-0.861959,-0.244908,-0.625822,3.856747,15,0
-0.081331,-0.450263,-0.369382,-1.967818,1.605874,-2.085446,18.379014,23,0
1.922768,-1.136311,0.271477,0.5851,0.091404,-0.250048,149.39951,4,0
-1.079784,-0.202968,-0.431751,0.243409,3.476567,-0.348969,217.755552,10,0
-0.406524,1.170729,0.282785,1.0137,-0.069819,1.376385,16.546181,18,0
0.496729,0.978863,1.143627,-0.538317,0.993419,-1.681893,22.669238,2,0
1.958642,-1.459023,0.228578,0.50306,1.460443,0.250554,144.571403,18,0
0.683701,-0.890691,-0.732504,-0.400998,-1.197054,1.98936,88.220434,1,0
-1.655917,-0.27612,-1.464159,-1.437741,0.116479,0.534049,490.299135,13,0
-0.956043,0.111791,-1.565255,1.342256,1.614108,-0.055737,247.598671,2,0
2.434623,1.123006,-0.333751,-0.521362,1.4649,0.59153,176.748434,23,0
-1.02994,0.570784,-0.348833,1.630276,0.404279,0.26236,447.386699,23,0
-1.115896,1.111662,2.022195,0.512657,1.032013,-3.08292,54.928592,11,0
0.650985,-0.468904,-0.148914,1.599437,-0.307382,0.039881,136.707502,6,0
-1.391417,-1.718583,-1.559398,-0.362722,-0.875232,0.964396,187.196076,5,0
-1.082463,1.261719,-0.129549,-0.493385,1.009542,1.103453,236.110998,18,0
-1.027922,-0.000526,1.490442,-0.831366,0.145167,-0.193161,33.901956,23,0
-1.107438,0.227155,1.313887,1.856217,-0.221226,0.335475,47.219404,10,0
-0.829446,-2.171171,0.428803,1.131387,-0.079204,-0.202649,103.546726,9,0
-1.341556,-2.086888,0.144137,-1.618388,0.172212,0.623003,12.760435,5,0
-0.81312,1.089599,-0.288742,-0.9048,1.014173,0.09901,36.060996,9,0
0.167953,-1.27088,-1.031329,0.172297,0.099403,-0.708563,188.089707,10,0
0.300061,-1.967619,-0.716164,0.907008,0.060679,0.367341,152.172493,8,0
0.642324,-2.728631,3.157756,1.132475,-0.197864,-0.718478,101.670472,14,0
1.178953,0.77044,-0.249705,-0.53433,-1.457967,-1.295157,36.588615,12,0
1.615715,1.635592,0.156206,1.023403,0.261306,-0.427353,21.903628,22,0
-2.547148,-1.45533,1.547902,-1.602706,-0.183182,-1.166309,18.649815,2,0
0.850187,-1.353247,-1.383133,-0.365379,-0.792099,0.676906,28.317211,22,0
0.220379,-0.76875,-0.390364,-0.894754,0.727713,-1.17109,181.901767,20,0
-1.644749,-0.594154,0.400665,-0.893854,-0.989399,1.458559,15.526701,3,0
-0.27651,0.33228,-1.279045,-1.271145,0.122059,-0.231618,252.359654,7,0
0.671792,-1.696293,-0.757711,-1.866893,-0.175541,0.802974,176.012924,19,0
0.383282,-1.800553,-0.784386,0.617823,-0.221652,0.752717,274.912655,14,0
0.392779,-1.454338,-0.898459,1.140022,0.997302,-0.485478,27.485193,23,0
0.807299,0.329829,-0.030733,-0.827774,-0.307062,0.091189,394.749016,23,0
1.021656,0.666894,-0.886407,0.198537,-0.140736,0.653683,34.646108,9,0
2.01049,-0.562532,0.813297,1.012809,0.266792,-0.814491,27.906215,8,0
-1.458706,-2.301072,0.803632,1.064701,0.59683,0.379254,143.732213,16,0
-0.996672,0.459096,1.22566,-0.313547,1.185718,-1.634572,122.176284,23,0
1.183348,0.032858,0.310443,-1.122773,-0.14898,1.084047,61.827562,22,0
-0.207082,-2.063262,0.857523,1.336895,0.438548,0.030019,138.923112,19,0
-0.761067,1.62475,-1.008359,0.745864,0.416017,0.917785,85.53329,12,0
-0.019744,-0.583598,-0.32022,1.74644,2.062888,-0.637086,4560.699759,17,0
-1.414284,0.851231,0.521436,-2.587136,-1.73541,-0.263604,689.456785,10,0
0.150726,-1.378583,1.349706,-1.106673,0.439198,-0.485841,5.317563,17,0
1.086662,0.08156,-1.179807,1.256081,0.528128,-0.361803,17.958412,10,0
-1.693045,1.027541,0.41867,2.176335,0.539839,-1.446276,137.218097,14,0
-0.277464,-0.10472,0.627965,-0.685507,1.271301,-1.267477,815.230592,11,0
0.645488,-2.20414,0.424415,0.072562,1.287273,0.701247,466.510659,0,0
0.75438,-0.06006,-0.032924,0.47707,0.210757,0.261491,198.480866,16,0
-2.492453,0.990976,-0.111152,0.525722,1.185543,-0.755126,179.116237,5,1
-2.345958,-0.329706,3.485455,0.005935,0.540456,0.971875,49.291189,23,1
-0.361782,-0.503476,-0.527911,-1.821013,0.137994,0.216941,180.149291,15,0
-2.295443,1.263494,-0.90752,-1.645263,-0.419375,0.27978,129.198463,19,0
-0.641142,-0.918189,-0.968535,1.728465,0.113961,1.125268,167.261271,23,0
1.34629,1.729461,1.018202,0.868833,1.765104,-1.047498,32.517228,0,0
-1.143959,0.811735,-1.991499,-1.036241,-0.575218,0.802222,112.436743,11,0
-2.355543,3.553607,0.212324,-1.340417,0.3142,0.429145,57.504801,9,0
-0.677207,-1.1837,0.646698,-0.319862,-1.262942,0.822349,62.50699,4,0
-0.141053,0.629342,-1.115934,2.150219,-0.219991,0.596931,57.610365,23,0
-0.428883,1.210719,0.016762,0.995766,0.153798,1.587429,60.689441,0,0
-1.994671,-0.130912,0.260887,0.486143,0.494363,0.609572,7.862122,15,0
-2.211321,0.620068,-2.448428,-0.325556,-0.003659,-0.44719,38.906984,2,0
-0.372936,-0.675165,0.151725,0.594365,-2.044452,-1.300786,158.459739,4,0
1.069073,-1.377003,-2.253056,1.826405,-0.333358,0.252473,52.842619,17,0
1.331731,0.616859,-0.115518,-0.092928,0.669014,0.545085,176.872565,22,0
1.200166,-0.285529,1.249706,0.70104,0.352347,-0.997812,69.642379,20,0
-1.464161,0.44358,-0.615977,-0.191754,0.237744,0.003934,376.12154,19,0
-0.640124,-0.953443,-0.035433,-1.481907,0.125474,-0.127327,106.634044,0,0
-0.281423,1.076839,0.52489,-1.113603,-0.109481,1.089137,31.430132,15,0
-3.715525,-1.634224,2.324046,-0.531154,-0.51149,0.793889,375.178765,10,1
1.715038,1.362424,2.236334,1.011551,0.437235,1.29114,381.168284,10,0
3.352779,1.315775,1.61115,-0.538125,1.070976,0.026669,13.228018,3,0
1.556269,0.818289,1.153237,-0.628819,-0.98683,0.760791,573.748661,8,0
0.391124,-1.647308,-0.75241,-1.385259,0.548602,0.413814,25.581945,10,0
-1.683666,0.677982,-1.096872,-0.294415,-0.586421,-0.637981,13.193879,0,0
1.188335,2.440137,-1.772212,0.639129,0.860315,-0.212828,336.64225,13,0
-0.658926,1.496757,1.344403,-0.366213,-0.083078,0.77184,39.235504,4,0
1.535791,0.223062,2.012313,0.38675,0.601155,0.505717,118.552089,13,0
-0.3604,-1.270933,-0.45646,0.665101,0.737462,0.29568,35.16034,4,0
-1.403984,0.467264,1.222654,0.723154,-0.177078,0.566768,110.432726,22,0
-3.623982,-2.101632,3.142472,0.999144,1.590171,0.031035,470.548952,7,1
-0.673238,-0.751265,-0.546593,0.252649,0.176147,0.497697,1139.968371,1,0
0.677316,-0.545789,-0.003515,0.192513,-1.049096,-0.805681,366.297475,5,1
1.319665,-1.445793,0.095388,-0.311016,-1.626406,0.884976,23.878961,4,0
1.019135,-0.437851,0.333602,1.236343,1.215829,-0.450957,26.669995,17,0
-0.64313,-0.358575,-0.510724,1.347109,1.275638,-1.496567,81.011991,12,0
-3.978815,-2.591951,1.502067,0.079393,-0.942416,1.270117,778.376751,0,1
1.154344,0.762479,0.965387,-0.780544,0.089984,0.06063,34.07812,8,0
0.724034,1.07224,0.414548,-1.606959,-0.103395,-1.177267,58.21175,0,0
-0.373274,0.321639,1.148225,-0.661296,0.05276,-1.05086,43.378287,7,0
-1.063248,-0.533029,-1.258688,0.459197,1.062303,-0.176491,122.637747,12,0
0.06081,-0.461727,-1.321302,2.159491,0.318293,-0.19224,235.430098,5,0
-0.416096,1.653045,-0.468432,0.409299,-1.680346,-0.788302,349.311639,17,0
-0.084933,-0.971338,-0.554282,-0.175837,-0.052461,-0.997928,952.750406,15,0
0.591574,-3.460347,-0.392254,0.338272,0.46529,0.962356,815.903619,1,0
-1.279214,-0.852599,0.58883,-1.33162,0.155106,-0.832874,277.095661,16,0
0.139775,0.327058,-1.388342,1.20915,0.255705,1.117844,78.681127,0,0
-0.12553,-0.262895,-0.517846,-0.563227,-0.473803,-1.264445,32.65329,0,0
0.971647,3.082567,0.497645,-0.116446,2.255744,1.159216,41.787445,23,0
0.191525,-0.606345,0.741723,1.795487,0.71131,1.070645,101.603892,20,0
-0.218399,0.284109,-0.511981,1.132569,-0.887124,-0.207468,126.46229,16,0
-0.81008,-1.453928,-0.042622,-0.018561,-0.522323,0.241,308.674368,13,0
0.207592,-1.728216,1.425815,-1.1241,0.348839,0.443085,53.461378,14,0
0.808354,-0.736146,-0.3356,-1.052971,0.072768,1.065178,423.552094,8,0
-1.206422,1.275277,0.85133,-1.977334,0.226433,0.336832,1321.599467,15,0
-0.86057,-0.863903,-0.887363,-2.19508,0.873176,-0.557418,8.191033,2,0
-1.569483,0.224595,-0.603752,-0.432102,-0.977757,1.149076,22.703442,22,0
0.996547,1.557858,-0.164224,1.299493,-0.024256,1.599241,129.329691,0,0
-0.721879,-0.068365,1.255719,1.024982,1.734583,2.257085,143.330181,6,0
0.211374,-1.544741,0.044252,-0.03323,-1.019131,0.912575,1310.472941,10,0
1.260377,0.581594,-0.66265,-0.706206,0.474429,-0.029288,120.300366,3,0
1.575201,0.878779,-0.292818,-1.169603,0.301633,-0.218633,56.794466,10,0
-0.021091,-0.571008,-0.386963,-0.597238,1.650369,-0.735506,63.061778,14,1
-1.644971,0.371723,-0.350865,-0.261935,0.093961,-0.069358,231.906284,4,0
-0.616713,1.490196,2.035857,-0.202438,-0.099242,0.238046,19.419816,21,0
